Année;Lieux;Championnat;Code_Course;Distance;Finale;Position;Temps;Club1;Club2;Club3;Club4;Rameur1;Rameur2;Rameur3;Rameur4;Rameur5;Rameur6;Rameur7;Rameur8;Barreur
2016;Vichy;Championnat de France J16;J16F4x;2000;FC;4.0;05:47.45;SRME;;;;Louise OBERLECHNER;Marion BELLINGER;Manon GARDÉ;Pauline LICAUSI;;;;;
2016;Vichy;Championnat de France J16;J16F4x;2000;FC;5.0;05:48.14;SNBE;;;;Lisa ROUSSEAUX;Maïdy LARDIN;Cloë PRUVOST;Charlotte BAUDOIN;;;;;
2016;Vichy;Championnat de France J16;J16F4x;2000;FC;6.0;05:58.45;ASET;;;;Camille BEQUEREL;Ines TOULEMONDE;Eva DEBOIS;Caroline OUDOT;;;;;
2016;Vichy;Championnat de France J16;J16F8+;2000;FA;1.0;05:13.16;CAN;;;;Malou VISIER;Sibylle VIART;Mathilda BESNARD;Maëliss GUIBERT;Elise LE CLECH;Kenza MOREAUD;Orane SEILLERY;Ariane JAFFRAIN;Ariane SANTROT
2016;Vichy;Championnat de France J16;J16F8+;2000;FA;2.0;05:14.30;AGRE;;;;Juliette LUNATTI;Heloise PARMENTIER;Pauline LAGNEAU;Katharina HOGHOJ;Ambre LABOURET;Laura JENTSCHEL;Anna LE BARS;Amandine ORELLE;Lise VAUZELLE
2016;Vichy;Championnat de France J16;J16F8+;2000;FA;3.0;05:18.89;SNNA;;;;Samantha RUTON;Romane LUCIEN;Elia DIB;Noemie AUBERT;Maelle GABRIEL;Julia DETHELOT;Clara DIB;Jeanne MACZUGA;Arthur TOURDIAT
2016;Vichy;Championnat de France J16;J16F8+;2000;FA;4.0;05:21.40;SNO;;;;Louise DEKEYSER;Mathilde GRAIS;Alice JOUANNE;Lea-Laure ARMAND;Clemence VILLEMER;Ke Yi WANG;Adeline RIGAUD;Celia LEENHARDT;Christelle GRAIS
2016;Vichy;Championnat de France J16;J16F8+;2000;FA;5.0;05:26.09;CALY;;;;Anais KOLB;Clara MERLIN;Marie Sarah BASTOS;Chloe BOISTARD;Mathilde MAIRE;Louise ATHENOR;Carla SAINTE-ROSE;Cleo LARMINAY;Leon PIGNOT
2016;Vichy;Championnat de France J16;J16F8+;2000;FA;6.0;05:26.63;CALL;;;;Emma JOUSSEAUME;Lilouh MASSOUE;Amaurine REGNIER;Éléa THOMAS;Maëlle CHENEAU;Juliane CAILLEBOTTE;Juliette BRUNEAU;Marie HUNAULT;Elea MILET
2016;Vichy;Championnat de France J16;J16F8+;2000;FB;1.0;05:22.64;CAVI;;;;Juliette BONNET;Camille FERNANDES;Lea FAVIER;Louise BERNARD;Zoe CHARPOTIER;Tiphaine COGNET;Cali BULLION;Amelia LAFAYE;Alyson ALLEYRAT
2016;Vichy;Championnat de France J16;J16F8+;2000;FB;2.0;05:22.90;RREM;;;;Emie JULLIARD;Juliette EMERY;Manon GILLET;Lara GILLET;Julie SCHILTZ;Ambre GERMANO;Violette REYNAUD;Alicia COUILLET;Lucie DAVEAU
2016;Vichy;Championnat de France J16;J16F8+;2000;FB;3.0;05:27.85;SPNC;;;;Marie BOUINIERE;Paola MOKIO;Anna HERR;Manon HARDAT;Lou DECOCK;Chloe DELESPIERRE;Lea DZIURZIK;Maelle MABESOONE;Solene GHESQUIERE DIERICKK
2016;Vichy;Championnat de France J16;J16F8+;2000;FB;4.0;05:37.48;AVIL;;;;Louane GAGNAYRE;Laura MARES;Cecile MERCADIER;Mathilde VERGNES;Audrey BRYNAERT;Justine GARY;Camille PINSOLLES;Cecile ABOULICAM COUSIN;Charlotte ABOULICAM COUSIN
2016;Vichy;Championnat de France J16;J16F8+;2000;FB;5.0;05:41.61;SOSA;;;;Ludivine HENNES;Amélie CHAUVIN;Salomé CAROUGEAT;Capucine RENOU;Hedia FATNASSI;Axelle JARNOUX;Léna LE COZ;Margaux THUAL;Camille LE CLERE
2016;Vichy;Championnat de France J16;J16F8+;2000;FB;6.0;05:54.47;CNDP;;;;Coline AMELIN;Amelie OUVRY;Jeanne DAGICOUR POULAIN;Janelle BODOT;Manuela DE MELO PIRES;Laetitia COSTILHES;Melanie MONTAGNE;Louise MACE;Valentin OUVRY
2016;Vichy;Championnat de France J16;J16H1x;2000;FA;1.0;05:24.65;PA66;;;;Jean-Pierre IZART;;;;;;;;
2016;Vichy;Championnat de France J16;J16H1x;2000;FA;2.0;05:31.46;ABHR;;;;Anthony GIRERD;;;;;;;;
2016;Vichy;Championnat de France J16;J16H1x;2000;FA;3.0;05:32.46;CNBE;;;;Hugues LARCHEVEQUE;;;;;;;;
2016;Vichy;Championnat de France J16;J16H1x;2000;FA;4.0;05:33.80;AUNL;;;;William DELOUILLE;;;;;;;;
2016;Vichy;Championnat de France J16;J16H1x;2000;FA;5.0;05:44.73;SESN;;;;Roman BURGUN;;;;;;;;
2016;Vichy;Championnat de France J16;J16H1x;2000;FA;6.0;05:47.43;AUNL;;;;Timothee GUERINOT;;;;;;;;
2016;Vichy;Championnat de France J16;J16H1x;2000;FB;1.0;05:42.53;RCST;;;;Nicola D'ORAZIO;;;;;;;;
2016;Vichy;Championnat de France J16;J16H1x;2000;FB;2.0;05:45.65;AS81;;;;Jean MAECHEL;;;;;;;;
2016;Vichy;Championnat de France J16;J16H1x;2000;FB;3.0;05:46.36;ATON;;;;Thibault MASSOLO;;;;;;;;
2016;Vichy;Championnat de France J16;J16H1x;2000;FB;4.0;05:47.65;ATCG;;;;Paco ESTASSY;;;;;;;;
2016;Vichy;Championnat de France J16;J16H1x;2000;FB;5.0;05:48.96;SOSA;;;;Maxime LE SCAO;;;;;;;;
2016;Vichy;Championnat de France J16;J16H1x;2000;FB;6.0;05:50.71;CSNB;;;;Julien ZONDERLAND;;;;;;;;
2016;Vichy;Championnat de France J16;J16H1x;2000;FC;1.0;05:54.15;CNCR;;;;Mathias LAIMANT;;;;;;;;
2016;Vichy;Championnat de France J16;J16H1x;2000;FC;2.0;05:56.83;SNAB;;;;David GRAIRE;;;;;;;;
2016;Vichy;Championnat de France J16;J16H1x;2000;FC;3.0;05:58.19;CNLF;;;;Adrien AUBER;;;;;;;;
2016;Vichy;Championnat de France J16;J16H1x;2000;FC;4.0;05:59.99;UNA;;;;Colin RETAILLAUD;;;;;;;;
2016;Vichy;Championnat de France J16;J16H1x;2000;FC;5.0;06:00.91;AMAJ;;;;Nicolas STARC;;;;;;;;
2016;Vichy;Championnat de France J16;J16H1x;2000;FC;6.0;06:02.45;CNAR;;;;Mathieu PARIN;;;;;;;;
2016;Vichy;Championnat de France J16;J16H2-;2000;FA;1.0;05:13.61;AGRE;;;;Antonin DRUON;Enzo PISICCHIO;;;;;;;
2016;Vichy;Championnat de France J16;J16H2-;2000;FA;2.0;05:14.73;ACLL;;;;Brieuc HUCK;Antoine JOFFRE;;;;;;;
2016;Vichy;Championnat de France J16;J16H2-;2000;FA;3.0;05:18.15;ACGP;;;;Stephane LE PERDU;Killian HERMANT;;;;;;;
2016;Vichy;Championnat de France J16;J16H2-;2000;FA;4.0;05:18.85;CNVD;;;;Louis LAVINA;Nicolas VIGNOL;;;;;;;
2016;Vichy;Championnat de France J16;J16H2-;2000;FA;5.0;05:22.83;CMSA;;;;Clement NAVARRE;Alexandre NARCISSE;;;;;;;
2016;Vichy;Championnat de France J16;J16H2-;2000;FA;6.0;05:28.94;SNHS;;;;Léopold MANDIN-FEITU;Tom ALVES;;;;;;;
2016;Vichy;Championnat de France J16;J16H2-;2000;FB;1.0;05:26.49;MAAC;;;;Marc MOUTON - DIDIER;Theau GALDI;;;;;;;
2016;Vichy;Championnat de France J16;J16H2-;2000;FB;2.0;05:26.50;ABAY;;;;Leo LUSSON;Frederick HUGHES;;;;;;;
2016;Vichy;Championnat de France J16;J16H2-;2000;FB;3.0;05:31.36;ASTC;;;;Alexis LAGAYE;Kiliane HARANT;;;;;;;
2016;Vichy;Championnat de France J16;J16H2-;2000;FB;4.0;05:32.16;RCCA;;;;Lucas DAGNEAU;Corentin DUMONT;;;;;;;
2016;Vichy;Championnat de France J16;J16H2-;2000;FB;5.0;05:34.18;ASM;;;;Hugo FOURMENT;Robin DOLINSKI;;;;;;;
2016;Vichy;Championnat de France J16;J16H2-;2000;FB;6.0;05:42.85;SNAV;;;;Arthur LETE;Ahmed LEGSSIAR;;;;;;;
2016;Vichy;Championnat de France J16;J16H2-;2000;FC;1.0;05:34.92;ADEC;;;;Loic VIAL;Leo TIXIER;;;;;;;
2016;Vichy;Championnat de France J16;J16H2-;2000;FC;2.0;05:41.20;SPDU;;;;Augustin MERLE;Benjamin INGELAERE;;;;;;;
2016;Vichy;Championnat de France J16;J16H2-;2000;FC;3.0;05:42.82;CNCM;;;;Nicolas SCHADEL LEPONT;Luc-Alexandre GLACHANT;;;;;;;
2016;Vichy;Championnat de France J16;J16H2-;2000;FC;4.0;05:43.04;ACOO;;;;Theo LABOREY;Paul COURTAT;;;;;;;
2016;Vichy;Championnat de France J16;J16H2-;2000;FC;5.0;05:46.35;SNBE;;;;Louis CRESPY;David DULAC;;;;;;;
2016;Vichy;Championnat de France J16;J16H2-;2000;FC;6.0;05:55.87;AAGE;;;;Nicolas LECOURT;Louis MARLIAC;;;;;;;
2016;Vichy;Championnat de France J16;J16H2x;2000;FA;1.0;05:11.28;AMAJ;;;;Corentin CONSTANZA;Julien MONVENEUR;;;;;;;
2016;Vichy;Championnat de France J16;J16H2x;2000;FA;2.0;05:13.59;SNO;;;;Mathieu RECMAN;Jeremy HOUBÉ;;;;;;;
2016;Vichy;Championnat de France J16;J16H2x;2000;FA;3.0;05:14.50;Club Nautique Foyen;;;;Nicolas GONNET;Tristan LEMOINE;;;;;;;
2016;Vichy;Championnat de France J16;J16H2x;2000;FA;4.0;05:16.82;AMAR;;;;Yohan MENIN;Nicolas TORT;;;;;;;
2016;Vichy;Championnat de France J16;J16H2x;2000;FA;5.0;05:21.75;TASL;;;;Enzo MURITH;Florent MARC;;;;;;;
2016;Vichy;Championnat de France J16;J16H2x;2000;FA;6.0;05:22.68;CNNI;;;;Jean-Baptiste LEROY;Sam MARKIEWICZ;;;;;;;
2016;Vichy;Championnat de France J16;J16H2x;2000;FB;1.0;05:18.76;SNAB;;;;Simon GRIFFOIN;Theo VANDEKERCKHOVE;;;;;;;
2016;Vichy;Championnat de France J16;J16H2x;2000;FB;2.0;05:21.44;ASET;;;;Nathan PUECH;Damien BROTHIER;;;;;;;
2016;Vichy;Championnat de France J16;J16H2x;2000;FB;3.0;05:23.28;CNLF;;;;Pablo CREUNET;Dorian GRAIN;;;;;;;
2016;Vichy;Championnat de France J16;J16H2x;2000;FB;4.0;05:23.30;ADLB;;;;Cyril BIGOT;Hoxence FORAY;;;;;;;
2016;Vichy;Championnat de France J16;J16H2x;2000;FB;5.0;05:24.59;CNME;;;;Julien CHAZARENC;Thomas PHILIPPE;;;;;;;
2016;Vichy;Championnat de France J16;J16H2x;2000;FB;6.0;05:26.03;LRSY;;;;Alexis MANNIEZ;Nathan PAILLON;;;;;;;
2016;Vichy;Championnat de France J16;J16H2x;2000;FC;1.0;05:29.84;LMSA;;;;Ludovic PELLARD;Lucas VERO;;;;;;;
2016;Vichy;Championnat de France J16;J16H2x;2000;FC;2.0;05:31.18;SNME;;;;Maxime VICOT;Tanguy SAVIDAN;;;;;;;
2016;Vichy;Championnat de France J16;J16H2x;2000;FC;3.0;05:32.90;CADC;;;;Edouard DARRAS;Vianney VASSEUR;;;;;;;
2016;Vichy;Championnat de France J16;J16H2x;2000;FC;4.0;05:34.48;AAGA;;;;Nathanael OLIVIER;Alexis POUJOL;;;;;;;
2016;Vichy;Championnat de France J16;J16H2x;2000;FC;5.0;05:35.17;CAEV;;;;Erwan LAMY;Etienne MOURLON;;;;;;;
2016;Vichy;Championnat de France J16;J16H2x;2000;FC;6.0;05:38.12;Aviron Chateaulinois;;;;Tom JAGER;Yann LEGALL;;;;;;;
2016;Vichy;Championnat de France J16;J16H4+;2000;FA;1.0;04:57.38;CAN;;;;Louison MORDELET;Henri DE BOISRIOU;Teva MELLIER;Romain HARAT;;;;;Guilhem DE CLERCK
2016;Vichy;Championnat de France J16;J16H4+;2000;FA;2.0;05:01.95;ATOU;;;;Mateo KERAUDREN;Benjamin PAYZAN;Lorenzo OGGERO;Paul ROUCH;;;;;Loic PONSOLLE
2016;Vichy;Championnat de France J16;J16H4+;2000;FA;3.0;05:02.80;AUNL;;;;Thomas BOLLE;Victor EL KHOLTI;Adrien HEINRICH;Raphael FAUCON;;;;;Pauline VIDAL
2016;Vichy;Championnat de France J16;J16H4+;2000;FA;4.0;05:05.59;CAVI;;;;Hugo FRADIN;Benjamin DUGNE;Matthieu FONNE;Marc VERNAY;;;;;Julien ALEXANDRE
2016;Vichy;Championnat de France J16;J16H4+;2000;FA;5.0;05:07.06;RREM;;;;Thomas JOYEUX;Hugo POITTEVIN;Arthur THEILLIER;Jonathan ROBERT;;;;;Candice PONCELET
2016;Vichy;Championnat de France J16;J16H4+;2000;FA;6.0;05:07.28;SNBE;;;;Antoine PERDIGAL;Aubin ARNOUILH;Maxime GUIMBEAUD;Mathieu GAILLARD;;;;;Roxane CHAUVIN
2016;Vichy;Championnat de France J16;J16H4+;2000;FB;1.0;05:08.79;ANA;;;;Barthelemy LUET;Stanislas CANEVET;Yann SALIOU;Aristide CLEMOT;;;;;Lohan LEROY
2016;Vichy;Championnat de France J16;J16H4+;2000;FB;2.0;05:13.49;CNF;;;;Oscar MARTE;Teo CAROZZI;Lucas PERRIN;Cesar LE DIEU DE VILLE;;;;;Robinson HEMON
2016;Vichy;Championnat de France J16;J16H4+;2000;FB;3.0;05:14.28;CNCG;;;;Alexis DOUET;Arthur ESNOL;Baptiste LE GALL;Matis MINZIERE;;;;;Guillaume BRESTEAUX
2016;Vichy;Championnat de France J16;J16H4+;2000;FB;4.0;05:17.49;SNBS;;;;Brieuc ANTOINE DIT URBAN;Nasser SABIL;Maxime BOUTHORS;Guillaume TOSTES;;;;;Armand GODINOT
2016;Vichy;Championnat de France J16;J16H4+;2000;FB;5.0;05:18.87;CNCB;;;;Vincent CANNELLA;Tristan MASSON;Corentin GOURJUX;Antoine BOUJON;;;;;Lise BOUJON
2016;Vichy;Championnat de France J16;J16H4+;2000;FB;6.0;05:22.11;SACS;;;;Maxime ALLOUCHE;Mano EISENSTEIN;Mael KERMAGORET;Bruce KASMI;;;;;Victor DAMEZ
2016;Vichy;Championnat de France J16;J16H4+;2000;FC;1.0;05:21.23;CRMM;;;;Merlin SACOTTE;Elliot LEVER;Charles PINARD;Paul LE BIHAN;;;;;Jeremy JACQ
2016;Vichy;Championnat de France J16;J16H4+;2000;FC;2.0;05:23.47;CALY;;;;Maximin JOLLY;Christophe WALLISCH;Theo BOURDEAUDHUY;Alexandre ANJARRY;;;;;Arnaud ANJARRY
2016;Vichy;Championnat de France J16;J16H4+;2000;FC;3.0;05:26.67;ABOU;;;;Thimoté HERMAN;Alexandre DAUSQUE;Paul DREUILLET;Pierreantoine DURIEZ;;;;;Enzo DEVINES
2016;Vichy;Championnat de France J16;J16H4+;2000;FC;4.0;05:29.45;SNP;;;;Florian LHER;Romain MAZOYER;Ethan CHOURAQUI;Maxime SYREL;;;;;Fabio ETTORI
2016;Vichy;Championnat de France J16;J16H4+;2000;FC;5.0;05:31.39;CNVD;;;;Vincent JOLTOK;Charles GREFF;Hugo PLATEL;Hugo STEMMER;;;;;Agathe ANGONIN
2016;Vichy;Championnat de France J16;J16H4+;2000;FC;6.0;05:34.08;TASL;;;;Remy GUILLION;Arthur CORRENSON;Bruce BRENUGAT;Hadrien EHRET;;;;;Guilhem TERRADAS
2016;Vichy;Championnat de France J16;J16H4-;2000;FA;1.0;04:59.01;B92;;;;Samuel LERMAN;Victor-Emmanuel SEDAROS;Antoine VAILLANT;Gustave ORAIN;;;;;
2016;Vichy;Championnat de France J16;J16H4-;2000;FA;2.0;05:00.88;SNBA;;;;Thomas FALLEK;Andony FRIAS;Mathieu LAFARIE;Paul CHERENCQ;;;;;
2016;Vichy;Championnat de France J16;J16H4-;2000;FA;3.0;05:01.61;SNP;;;;Noam MOUELLE;Arnaud BUARD;Thomas HERSCOVICI;Paul RUTILLET;;;;;
2016;Vichy;Championnat de France J16;J16H4-;2000;FA;3.0;05:01.61;CALY;;;;Louis RAMOS;Hugo BONDIER;Aurele HUGON VERLINDE;Louis DAVID;;;;;
2016;Vichy;Championnat de France J16;J16H4-;2000;FA;5.0;05:08.65;RCCM;;;;Baptiste MILLIEN;Hugo DI SAVINO;Corentin LIZY;Mathis DI SAVINO;;;;;
2016;Vichy;Championnat de France J16;J16H4-;2000;FA;6.0;05:13.09;CNBE;;;;Simon VANDERCOILDEN;Simon BIGNON;Jules CAMAIL;Alex IRISSOU;;;;;
2016;Vichy;Championnat de France J16;J16H4-;2000;FB;1.0;05:07.70;AGRE;;;;Mathias BELLEMIN COMTE;Timothy AUDE;Jack HARDY;Vincent ROZZI;;;;;
2016;Vichy;Championnat de France J16;J16H4-;2000;FB;2.0;05:10.69;ABEA;;;;Baptiste ROUX;Leo MOLINARI;Leo GATE;Antoine SOLE;;;;;
2016;Vichy;Championnat de France J16;J16H4-;2000;FB;3.0;05:10.90;SRME;;;;Thibault ROBERT;Tom DORY;Eugène NEVEUX;Benjamin HAGUENAUER;;;;;
2016;Vichy;Championnat de France J16;J16H4-;2000;FB;4.0;05:12.06;B92;;;;Romain CHABERT;Maxime BROUSSART;Sacha HENAFF;Alexandre GUILMET;;;;;
2016;Vichy;Championnat de France J16;J16H4-;2000;FB;5.0;05:15.47;SNLA;;;;Eliott FOURNET;Lucas GORGELIER;Ryan VERNEL;Gregory VION;;;;;
2016;Vichy;Championnat de France J16;J16H4-;2000;FB;6.0;05:18.15;AMAJ;;;;Thibault LANCON;Joris PETRUCCI;Tom DEL BEN;Axel KOUTNOUYAN;;;;;
2016;Vichy;Championnat de France J16;J16H4-;2000;FC;1.0;05:11.97;CSAV;;;;Lucas DOUR;Remi RUBINDELANCHY;Matheo PIVOTTO;Eliott DREVET;;;;;
2016;Vichy;Championnat de France J16;J16H4-;2000;FC;2.0;05:14.40;AUNL;;;;Loic AOUIFI;Andy HUMBERT;Thibaut CAZALIS;Leo MASSONNAT;;;;;
2016;Vichy;Championnat de France J16;J16H4-;2000;FC;3.0;05:14.87;ASCE;;;;Antoine GROLLEAU;Olivier GOSSELIN;Gregory MAILLON;Hugo ESCAUT;;;;;
2016;Vichy;Championnat de France J16;J16H4-;2000;FC;4.0;05:14.91;SNT;;;;Theo MICHEL;Paul    Emile LEBLANC;Arthur SORARUFF;Remi GROCAUT;;;;;
2016;Vichy;Championnat de France J16;J16H4-;2000;FC;5.0;05:16.99;SNNA;;;;Matthias ANADOULI;Leo COCCIOLO;Theo ROBERT;Victor MANGEAT;;;;;
2016;Vichy;Championnat de France J16;J16H4-;2000;FC;6.0;05:18.66;ATON;;;;Gauthier LANNURIEN;Matthieu MARIE;Quentin PALMER;Charles POULY;;;;;
2016;Vichy;Championnat de France J16;J16H4x;2000;FA;1.0;04:46.82;CNAR;;;;Pierrick VERGER;Louis PRUVOST;Toma BONO;Theo HIS;;;;;
2016;Vichy;Championnat de France J16;J16H4x;2000;FA;2.0;04:48.96;SNME;;;;Maximilien JANICKE;Maxence PECQUENARD;Victor SPEHAR;Antoine FARGES;;;;;
2016;Vichy;Championnat de France J16;J16H4x;2000;FA;3.0;04:51.84;SRMA;;;;Enzo DOUSSOT;Killian FORET;Gabriel BOURDON;Hugo CORNIER;;;;;
2016;Vichy;Championnat de France J16;J16H4x;2000;FA;4.0;04:52.15;USTA;;;;Louis PHILIPPE;David ACQUISTAPACE;Loann BELOT;Hugo TENCE;;;;;
2016;Vichy;Championnat de France J16;J16H4x;2000;FA;5.0;04:57.30;ADLB;;;;Ferdinand LUDWIG;Thibaut GARNIER;Guillaume JENNEQUIN;Florian LUDWIG;;;;;
2016;Vichy;Championnat de France J16;J16H4x;2000;FA;6.0;05:03.21;SNAV;;;;Bilal LEGSSIAR;Jules FAUCHER;Remi HEBERT;Edouard BERGER;;;;;
2016;Vichy;Championnat de France J16;J16H4x;2000;FB;1.0;04:57.81;ASTC;;;;Lucas MEDARD;Anthony GHIZZO;Matteo SASSI;Antoine ROUBY;;;;;
2016;Vichy;Championnat de France J16;J16H4x;2000;FB;2.0;05:00.70;SNPM;;;;Hugo STASZEWSKI;Thomas PARENT;Antonin NOEL;Nathan BURTE;;;;;
2016;Vichy;Championnat de France J16;J16H4x;2000;FB;3.0;05:01.79;ACMO;;;;Mehdi ZARRAA;Théo POGGIATO;Nathan CART;Nils ENNUYER;;;;;
2016;Vichy;Championnat de France J16;J16H4x;2000;FB;4.0;05:03.96;CALL;;;;Clement MARIOT;Alexandre BEAUVAIS;Raphael GIRAULT;Adrien AUDREN;;;;;
2016;Vichy;Championnat de France J16;J16H4x;2000;FB;5.0;05:06.14;UNLI;;;;Hugo LOIEZ;Paul JOUVE;Baptiste COOPMAN;Yves PAYEN;;;;;
2016;Vichy;Championnat de France J16;J16H4x;2000;FB;6.0;05:11.77;ANFA;;;;Pierre -  Hugues DROVETTI;Geoffroy DE PERCIN;Ryan VIALATOUX;Aurelien PILAUD;;;;;
2016;Vichy;Championnat de France J16;J16H4x;2000;FC;1.0;04:56.67;RCST;;;;Elio RAPHALEN;Hugo RADE;Tom GUTEDEL;Louis Mathieu KAMENI;;;;;
2016;Vichy;Championnat de France J16;J16H4x;2000;FC;2.0;05:03.82;ACAD;;;;Dorian BURG;Martin DESCORPS;Pierre DUMAS;Thomas FOISSAC;;;;;
2016;Vichy;Championnat de France J16;J16H4x;2000;FC;3.0;05:05.03;ATCG;;;;Matteo SEGUIN;Pierre CARTIER;Armand LE PIGOCHER;Lucas DELCAMP;;;;;
2016;Vichy;Championnat de France J16;J16H4x;2000;FC;4.0;05:05.74;BEAA;;;;Jolan LEVENEUR-CONORT;Lucas LEVALLOIS;Thierry DELORY;Theo POUYEZ;;;;;
2016;Vichy;Championnat de France J16;J16H4x;2000;FC;5.0;05:06.95;CSAV;;;;Mahe LE DANTEC;Arthur GRILLERE;Romain FAVRE;Baptiste PELLARIN;;;;;
2016;Vichy;Championnat de France J16;J16H4x;2000;FC;6.0;05:09.00;SNBA;;;;Fabien MARTY;Alexandre DIZY;Alois CASTLEDIRIBERRY;Yanis DEGERT;;;;;
2016;Vichy;Championnat de France J16;J16H8+;2000;FA;1.0;04:37.56;SNNA;;;;Charles SPENS;Hugues TISSERAND;Paul MONTANINI;Mathieu DONNEZ;Jules THOMAS;Hugo STECIUK;Loik ANDRE;Louis HIRTZ;Bastien FIDRY
2016;Vichy;Championnat de France J16;J16H8+;2000;FA;2.0;04:40.35;ENAB;;;;Baptiste SAVAETE;Yoann LAMIRAL;Emile MOIRON;Theo RENAUD;Robin GOFFART;Louis CHAMORAND;Quentin DEHU;Felix DUCLOS;Philippe SPINELLI
2016;Vichy;Championnat de France J16;J16H8+;2000;FA;3.0;04:42.96;ENB;;;;Mathis DUFOURG;Benjamin LACHAUD;Nicolas HEYNARD;Stéphane NEGUELOUART;Dorian BLUGE;Thibault FOTRE;Maxime BERGES;Baudouin DUDYCH;Baptiste PALVADEAU
2016;Vichy;Championnat de France J16;J16H8+;2000;FA;4.0;04:44.15;CNAN;;;;Nils LAYDEVANT;Nathan NOUS;Tom PUYBARAUD;Brice BOISSET;Simon FAIVRE;Thibault DES ROCHES DE CHASSAY;Martin BREMARD;Nicolas VINCENT;Ambre MOTA
2016;Vichy;Championnat de France J16;J16H8+;2000;FA;5.0;04:46.12;SNAM;;;;Yann TERROM;Louis FROUARD;Aurelien BARBIER;Clement TROGNEUX;Eliot CAMBIEN;Nicolas JACOB;Hugo VERRIER;Hugo PLASKOWSKI;Paul VANDUYNSLAEGER
2016;Vichy;Championnat de France J16;J16H8+;2000;FA;6.0;04:50.09;ASTQ;;;;Clovis SOLO;Jules MERCIER;Adrien KALITYNSKI;Corentin RIQUET;Mathis KAZEK;Hugo GABET;Maxime BACLET;Nicolas MOURET;Amarande BACCARO
2016;Vichy;Championnat de France J16;J16H8+;2000;FB;1.0;04:47.47;SNNA;;;;Teva JEANDIDIER;Nathaniel POTIN;Thomas ORY;Luc PISON;Thimote CLERC-SZABO;Victor FLEISCHMANN CARUSO;Martin SUDRE;Mathieu DHOTEL;Arthur TOURDIAT
2016;Vichy;Championnat de France J16;J16H8+;2000;FB;2.0;04:49.48;AMJ;;;;Mathis NOTTELET;Emeric DELFAU;Julien DUPAYS;Oscar DERANCOURT;Théodore VERKLEVEN;Adrien MERY;Bilal HASSANI;Jules BERSON;Thalia GUEROULT
2016;Vichy;Championnat de France J16;J16H8+;2000;FB;3.0;04:52.63;CNLB;;;;Charles JANKOWSKI;Arnault ZOKOU;Lucas REGNAULT;Jean CARRILLE;Nikou PERON;Alexis DUCASSE;Adrien ROGE PECH;Pierre Antoine BERNARD;Etienne JANKOWSKI
2016;Vichy;Championnat de France J16;J16H8+;2000;FB;4.0;04:52.82;ABAY;;;;Clement TIPI;Kilian DUPEROU;Pier Luka PARDO;Dorian DE ALMEIDA;Gorka ETCHEBASTER;Arnold ESCUDIE;Colas RECART;Victor GERVAIS;Xabi LASSOUED
2016;Vichy;Championnat de France J16;J16H8+;2000;FB;5.0;04:56.35;SESN;;;;Antonin FOLLIOT;Julian MANSOUR;Jules GUERARD;Louis PRADON;Robin SPROCQ;Arnaud COURNIL;Bastian LARVOR;Malo GALLIOU;Ella FRENCH
2016;Vichy;Championnat de France J16;J16H8+;2000;FB;6.0;05:02.53;Cercle Nautique de Canteleu Croisset;;;;Nathan LESOURD;Louis ASSELIN;Nicolas DEBRIS;Tom DELAPORTE;Mathieu MALLET;Bastien MICHELLAND;Ethan BINET;Anas KATIM;Lucas DEBRIS
2016;Vichy;Championnat de France J16;J16H8+;2000;FC;1.0;04:47.43;Tours Aviron Club;;;;Mathieu LEBOSSE;Mathis PERDEREAU;Benjamin GICQUEAU;Martin TOCQUEVILLE;Alex TRAVAUX;Teophil LEMAITRE;Sacha BIGARRE;Cyrille CHEVALLIER;Esteban BARTHE
2016;Vichy;Championnat de France J16;J16H8+;2000;FC;2.0;04:49.49;AUNV;;;;Pierre-Louis GROS;Baptiste THOMASSET;Logan BERGERY;Antoine CIRERA;Antoine PETERS;Mathis NERBOLLIER;Eddy COLAS;Tristan HELIARD;Paul HAUDEVILLE
2016;Vichy;Championnat de France J16;J16H8+;2000;FC;3.0;04:51.81;SNCC;;;;Victor BERTOCCHI;Alexi COLIN;Charles BASTARD;Hugo VESQUES;Alexandre CORDRAY;Paul TESSON;Etienne COEURET;Aulin LEGRIGEOIS;Baptiste CORDRAY
2016;Vichy;Championnat de France J16;J16H8+;2000;FC;4.0;04:53.53;AMJ;;;;Alexis DUPUY;Romain LABIE;Alexis ALBERTO;Maxence LECOMTE;Nils FIEULAINE;Thomas JOURDAN DA SILVA;Nicolas JEANNOT;Maxime BONNET;Charles DERANCOURT
2016;Vichy;Championnat de France J16;J16H8+;2000;FC;5.0;04:54.16;CNVS;;;;Antoine KHAIRALLAH;Jean VERCHERIN;Fabian LEFIEVRE;Paul PINEL DE GOLLEVILLE;Augustin LACROIX;Yann DANIELEC;Jean-Benoît HERRADA;Nicolas DEPREUX;Hugo ADAM
2016;Vichy;Championnat de France J16;J16H8+;2000;FC;6.0;04:54.30;CAN;;;;Fadi SERHAN;Arthur MARIE-BRISSON;Maxence BAILHACHE;Alexandre FESSARD;Bryan QUERARD;Martin SASTRE;Arthur VAN ASSCHE;Paul-Emile HERPEUX;Guilhem DE CLERCK
2016;Vichy;Championnat de France J18 bateaux longs;J18F2x;2000;FA;1.0;07:17.38;SHA;;;;Adele BROSSE;Margaux BAILLEUL;;;;;;;
